quizzes,solutions
307640000062300008100058002209000000005007604000801790900070080650490210003000006,387642159562319478194758362279564831815937624436821795941276583658493217723185946
430802070005000083000600900900048001010370420006001050060400000259003700070059106,431892675695714283782635914927548361518376429346921857163487592259163748874259136
100030005630020790005006018500079680009201430024000001400000500000900026970068000,197834265638125794245796318513479682869251437724683951486312579351947826972568143
009600580610003470030040090000000001004005200703002960001006300080059040405027800,249671583618593472537248196826934751194765238753812964971486325382159647465327819
050090740810007006020000000700653098609042570100000000500436089000000000203970051,356891742814527936927364815742653198689142573135789624571436289498215367263978451
500002000300006780010080406400000630060097005720000001805209074001350090042801000,586742319394516782217983456459128637163497825728635941835269174671354298942871563
800007034907203006500490000000020070102840003600001009003008205009010000460500107,826157934947283516531496782394625871172849653685371429713968245259714368468532197
010086047053000080000090000104078002008150603760002000090001805072003090000560004,219386547653417289847295361134678952928154673765932418496721835572843196381569724
400052080508000600070901003000035974000070021003104500200467009090000016807000040,439652187518743692672981453186235974945876321723194568251467839394528716867319245
200607100004008300000050092006040203380209075000170600100080000657310008002500040,298637154514928367763451892976845213381269475425173689149782536657314928832596741
582109007003040001090032000700301090208600040000080765000400600907006000401005380,582169437673548921194732856746351298258697143319284765825413679937826514461975382
091070000630980007408200506800000705004360800200004039040001000105000904700502063,591476382632985417478213596863129745954367821217854639346791258125638974789542163
039200510700030004020805000004001060090006030078350920102090008080502003000170690,839247516715639284426815379354921867291786435678354921162493758987562143543178692
800000709030870000042009065070000100060000394050432008083724906100080200400601000,815246739639875421742319865374968152268157394951432678583724916196583247427691583
090301070600480005020005600070010006508049003013000000041050800206000900000820041,895361274637482195124795638972513486568249713413678529341957862286134957759826341
050701002070004060900000051100807300039160000060092504006030480802006100007500029,653781942271954863984623751125847396439165278768392514516239487892476135347518629
056207000100304008030090207205010006097803040000050890000100000008002471409608500,956287314172364958834591267285419736697823145341756892723145689568932471419678523
320080000008900706007450810870000360000015004904000200000090005463000000109703402,321687549548931726697452813875249361236815974914376258782194635463528197159763482
030080120009002007670105400180000503067000080200064000591400070000930840000056002,435687129819342657672195438184279563967513284253864791591428376726931845348756912
000300401043050800859000700501209000096037280002000300074012000000000906000560004,267398451143756892859421763531289647496137285782645319674912538315874926928563174
040901025950800100003007090002069004300000079001020806800003500075006030400270000,648931725957842163213657498582769314364518279791324856826193547175486932439275681
802030000050006074010090300100080020004209050030670908070052040060300207009001800,842137569953826174716495382197583426684219753235674918378952641561348297429761835
800000100000403200007810009000050491305079020080000007270600085903004600010502040,836927154591463278427815369762358491345179826189246537274631985953784612618592743
700036000094700150002005300000600908070412000056093070029080000530200040041009560,785136294394728156162945387413657928978412635256893471629584713537261849841379562
026900350900010048000307160009058006040203005081006002300700000400000790702041000,126984357973615248854327169239158476647293815581476932318769524465832791792541683
300002010109600200050009704020100657007500903600290800003008000746000000080053090,364872519179645238852319764928134657417586923635297841593468172746921385281753496
142790300050100007030000040010900230006850009703000650009508402000006000074210060,142795386658134927937682541815967234426853179793421658369578412281346795574219863
400200001310480900905000602240000005098043700070120000600035074000900008001060230,467259381312486957985371642243697815198543726576128493629835174734912568851764239
003056402008010006670000019850001700002400090960023000031095004400308560000002030,193856472248719356675234819854961723312487695967523148731695284429378561586142937
086200409700900503004008000197000800500000200003680007205010040070049060000003710,386251479712964583954378621197432856568197234423685197235716948871549362649823715
620700300004060900090281050008050620040000007500932001000073200051046790360000080,625794318814365972793281456138457629942618537576932841489173265251846793367529184
006009500000000020040185700100830000508010032090007004009768010010400306200300098,386279541751643829942185763124836957578914632693527184439768215815492376267351498
002307096085209400700040001039004080000000600100028009000080542050100307007060010,412357896685219473793846251239674185578931624146528739961783542854192367327465918
706000000000400120080205900560020030410007290090503007801300700000064050030090082,726918543359476128184235976567129834413687295298543617841352769972864351635791482
090024730600019000080306049050230080930075600012000000075600308004093050000080001,591824736643719825287356149756231984938475612412968573175642398864193257329587461
000920057109006300073045008400030080000058261502001070000069000830000009014070030,648923157159786342273145698461237985397458261582691473725369814836514729914872536
080904000063800501040000092001400620650003000000001709500080007012306000890250013,285914376963872541147635892371498625659723184428561739534189267712346958896257413
010600050005003980007002004630005400900021007000040810070004006309800005540030270,413698752265473981897512634631785429984321567752946813178254396329867145546139278
003090506020008000007034000090360002850700031064802007600000480030400169100050700,483291576926578314517634298791365842852749631364812957679123485235487169148956723
000036910800540007000800000580900134790100602030084000007000201640091500203000060,425736918861549327379812456586927134794153682132684795957368241648291573213475869
070850003000100620986020500053009040000013086090700100800205014004000007002061000,271856493345197628986324571153689742427513986698742135869275314514938267732461859
670004032090230005001008000102600908049005000000700510400001080028006300000900740,675194832894237165231568497152643978749815623386729514467351289928476351513982746
008000409074800250000010060000041000930600080002000730650420307090007500040039012,168253479374896251529714863786341925935672184412985736651428397293167548847539612
000000801069407003400032009008001900053000026200500470800009000030804500097216000,372965841169487253485132769748621935953748126216593478824359617631874592597216384
890132070000000060052408000000674502010080700400900036003027980070001003509300100,896132475341759268752468391938674512615283749427915836163527984274891653589346127
047062000500080090100504723004920000073400600690005080008003940320801000060000100,947362815532187496186594723854926371273418659691735284718653942329841567465279138
400706082031009000087210940305040000000058396010000400502060030060870201000003079,459736182231489567687215943395642718724158396816397425572961834963874251148523679
960050041001009320800600070090704002306000080050801004710392000002000705080006000,963257841571489326824613579198734652346925187257861934715392468632148795489576213
008340100020006708074000090400000309900050870860100050009580062305600000000401530,698347125523916748174825693452768319931254876867139254719583462345672981286491537
710300008009608200004000105007000004080005903500120080105702460290040070006900000,712354698359618247864297135927863514681475923543129786135782469298546371476931852
504031000760002091890560000350879000000025370000000609002300060918000004000204017,524931786763482591891567423356879142149625378287143659472318965918756234635294817
005901700040035000209000308000190020050080096034200100000060901801072005067300040,385921764746835219219647358678194523152783496934256187423568971891472635567319842
000008050401060089000000703005304810000006020049010005216000070570081092030050006,367928451451763289892145763625394817183576924749812635216439578574681392938257146
587040100000700602300098400940280050001000200600900340290503000104800007050001930,587642193419735682362198475943286751871354269625917348296573814134869527758421936
020004100709310050000000083900038645400009032000600709045082070300000000860750001,523894167789316254614527983971238645456179832238645719145982376397461528862753491
602870130040000000030109400060000310209003005080452607000960280098000001500000004,652874139941536728837129456465798312279613845183452697714965283398247561526381974
060009712000740500290005300009003070014006805086590003150008420008300006070100000,465839712831742569297615384529483671314276895786591243153968427948327156672154938
076120093000035018000006500000000004400017250630080170800490005762000000004600382,576128493249735618381946527127569834498317256635284179813492765762853941954671382
507090100000510803032000040041306200670000050000807090809004000003209006014070030,587493162496512873132768549941356287678921354325847691869134725753289416214675938
010600520000403006007050010800005003965020070034980100050260090209007040400008001,318679524592413786647852319821745963965321478734986152153264897289137645476598231
010730004980210700000500029000900076000001052563800400670040905400690030320000008,216739584985214763734586129142953876897461352563827491678342915451698237329175648
467000000000900500500080024008000070020470100010026003230810050001007092000350480,467235918182964537593781624648193275325478169719526843234819756851647392976352481
007108040390420005050006000200040106130009080800003074040080003500702000006500210,627158349391427865458396721279845136134679582865213974742981653513762498986534217
005910072000600890040203000086305001700802000300070005078009543002046908100000060,865914372213657894947283156486395721751862439329471685678129543532746918194538267
983100500005000027000064309050482060700009008006010400061000000030840010200370604,983127546645938127172564389359482761714659238826713495461295873537846912298371654
000419200050300049003802607000006708290004000001270005309000060014005080560001300,876419253152367849943852617435196728297584136681273495329748561714635982568921374
000025870020410306130700004900060780503900000048030060009800020004090105270600000,496325871827419356135786294912564783563978412748132569359841627684297135271653948
000091600000700000038002047006004080089017000314800059670105200405063070020000003,547391628962748315138652947756934182289517436314826759673185294495263871821479563
020804590800000370067000010090500000410032080502109060000910000078005100150060407,321874596845691372967253814793586241416732985582149763234917658678425139159368427
050180000709046000108000230547061008602035009090000607800274900006000475000003010,453182796729346581168597234547961328682735149391428657815274963236819475974653812
000620050007009000010504037008090360030070800056010029070000400284001600109300008,893627154547139286612584937728495361931276845456813729375968412284751693169342578
080601300040803190700420006000000000902107508510060007004005003107090080006040920,289651374645873192731429856473582619962137548518964237894215763127396485356748921
806200097700059000025000130000040300090703800081605004407060000000500200000917056,846231597713859642925476138572148369694723815381695724457362981169584273238917456
200058300063190050074620080020800070050046100908000603000000509010400000600902047,291758364863194752574623981126839475357246198948571623482367519719485236635912847
090020007103095200804000001507340900080207600010600040050063000000000480706910302,695124837173895264824736591567341928489257613312689745258463179931572486746918352
520070036069000120104000500300050870000200965000108002410003080075406200000709000,528971436769345128134862597392654871841237965657198342416523789975486213283719654
006001070000038052024000080900700000208009410763045000010090803309000025600820049,836251974197438652524976381941782536258369417763145298412597863389614725675823149
010040000400000073950027010000309200096170004008000507501902806000400002804000130,617843925482591673953627418745389261296175384138264597571932846369418752824756139
070030602902000054035006100180320500006801000040050007004900280000107900009500046,871435692962718354435296178187324569596871423243659817754963281628147935319582746
300002409950017023100009500470003061000050942000080000030600000020430085708900100,387562419954817623162349578475293861813756942296184357531678294629431785748925136
080060030100007000532090068408025300060900504309000070010054809807210000000300400,784562931196837245532491768478125396261973584359648172613754829847219653925386417
009080514017000000002000308063410207100007093000200650008003760050900800406520009,639782514817354926542691378963415287125867493784239651298143765351976842476528139
000065000012308005008412670800096200001000780400020030730000008065700490000009310,347965821612378945598412673873196254921534786456827139739241568165783492284659317
602100000000002008057608040070800654090020003100500070000040830005700009930006015,682154397419372568357698241273819654596427183148563972721945836865731429934286715
000082130030950000007010062095004803003100700708000900046027000002030041050600008,564782139231956487987413562695274813423198756718365924146827395872539641359641278
031000002002006000095084160029060018400305970300001500007500209080900007000072400,631759842842136795795284163529467318418325976376891524167548239284913657953672481
000760000300140800659003000580004032020078096004010070001006009046080307090200010,418765923372149865659823741587694132123578496964312578731456289246981357895237614
000080501003009006082351000068004703709020000000600009090703600210008040046502970,974286531153479286682351497568194723739825164421637859895743612217968345346512978
090301500005870300802000607017000090500040701283900000000705004604002035900600800,796321548145876329832459617417568293569243781283917456328795164674182935951634872
706001020305800000090000304087500003960040500030200016210650090408300000000402701,746931825325864179891725364187596243962143587534278916213657498478319652659482731
400090073007605900010000504090503801800067250060800400200070000053902700608100002,485291673327645918916738524794523861831467259562819437249376185153982746678154392
804030000200607004730052819080594021100000008000008650000019700370000062940300000,854931276219687534736452819687594321125763498493128657568219743371845962942376185
000605040720040008090020100480050306003007209010800050200073004306002570801004900,138695742725341698694728135487259316563417289912836457259173864346982571871564923
007200000010078425060039001028005003600400010005013067700900082052000030040006009,587241396319678425264539871128765943673492518495813267736954182952187634841326759
070020000009100520000809006090670000420003010160040089500096048000208930003750001,671425893839167524254839176398671452425983617167542389512396748746218935983754261
040137005006090130500080007020400019390005006081270040000058460007000908200006300,942137685876592134513684297725463819394815726681279543139758462467321958258946371
038000064007009530020600070090053600064010209702006080905020000010400700000891000,138572964647189532529634871891253647364718259752946183985327416213465798476891325
000290050003001900027080040508906304000800001094070002100060700349000000206500018,461297853853641927927385146518926374732854691694173582185462739349718265276539418
006450230290100700073900001037520090480009102000006000000000004040708956100030020,816457239294163785573982641637521498485379162921846573768295314342718956159634827
020040008703091000000608209000400517907003060408500000500000300002017400064800091,629745138783291645145638279236489517957123864418576923571964382892317456364852791
576408000030000010900350080050100002023690400048000059001003807000960000400020605,576418923834279516912356784759184362123695478648732159261543897385967241497821635
004700980006405020310080050090504100002801060070036000050100806800092730700000400,524763981986415327317289654698524173432871569175936248253147896841692735769358412
050062900001000306400010000507030260630050090002004800013500002800790050040800610,358462971271985346469317528587139264634258197192674835913546782826791453745823619
809746300301000000007800602200050060090004000078390041500039800000060059040007120,829746315361925784457813692234158967195674238678392541512439876783261459946587123
400691087050307209000000360068050002002709600700002001030010070009400005510086040,423691587856347219971528364368154792142739658795862431234915876689473125517286943
109000000000000284400570060240001078806000905050602030700298010001340097000005300,169824753375169284482573169243951678816437925957682431734298516521346897698715342
040300065100020090730905408218006900300000086006400500600200003090017000001508000,849371265165824397732965418218756934354192786976483521687249153593617842421538679
020708900058030006003940000091003002000400080037806005000250018700010034206000070,124768953958132746673945821891573462562491387437826195349257618785619234216384579
031040870700302650000780090094568200003910000506003000080074160009000000200109304,931645872748392651652781493194568237823917546576423918385274169419836725267159384
002030610050700800800001004067090000400002030900065700030206450270050008086010390,742538619651749823893621574367194285415872936928365741139286457274953168586417392
020640000070030005609010800843007090090500421002006000000300904000008600001250730,328645179174839265659712843843127596796583421512496387287361954435978612961254738
716043900400000005009268400020080010090605203001790050000007104000830000053001080,716543928482179365539268471625384719897615243341792856268957134174836592953421687
700000005080013009500204060650900410000600000819000052030706000062085074000342800,741869235286513749593274168657928413324651987819437652438796521962185374175342896
075100060109802007060070380980004000006509200000700410057090000600300104002050703,875143962139862547264975381981234675746519238523786419357491826698327154412658793
070038000084000705009240000610000004900600302507009160400381907000050010020060803,176538249284196735359247681612873594948615372537429168465381927893752416721964853
000570000006000130007602045438097050960010000005304082240009010000403008879000300,384571269526948137197632845438297651962815473715364982243789516651423798879156324
960050800004906050300407002200035079000100300180009400000604008008001067095300010,967253841824916753351487692246835179579142386183769425712694538438521967695378214
900067020006000015030980040000640000401020098290001700700010009000508200650400081,945167823876234915132985647587649132461723598293851764728316459314598276659472381
000400007930050001006023800005070406847900302000005000080010000320790500054236900,512489637938657241476123895195372486847961352263845179689514723321798564754236918
300001902095070008008503070800000109000046030504080267006900000710020000400005623,347861952695472318128593476862357149971246835534189267256934781713628594489715623
520030010008000900300907524080010600074300000100602890251060000003074005400009082,529436718748521936316987524982715643674398251135642897251863479893274165467159382
500080930000107060908450002005276001042000580197000000000020300700901040034008700,571682934423197865968453172385276491642319587197845623819724356756931248234568719
430971080008050000000400002100000390200067500040300007070206901500003040980100020,432971685718652439659438172167524398293867514845319267374286951521793846986145723
003800250020010940040760083000020061097340000018000000531200009060430018009007000,173894256826513947945762183354928761697341825218675394531286479762439518489157632
800006300037890002100007950600020004010005090020300817009400020301970640050600000,892546371537891462146237958678129534413785296925364817769458123381972645254613789
000070008000309060100546007004210806003005040700000051950800000320000400600793210,436172598275389164189546327594217836813965742762438951951824673327651489648793215
000690241060000079200145000679008300402030005080000720051003000000400980003260007,538697241164382579297145638679528314412736895385914726951873462726451983843269157
030000000508040091079600008000405000000120000460709200096000035005038026210070089,634891572528347691179652348382465917957123864461789253896214735745938126213576489
504010002370000900060203070050034107006080000008000590020058064000100350940070020,594817632372465918861293475259634187716589243438721596123958764687142359945376821
540003201000008390001200078905000800407509030016030700009060014603480020000070600,548793261762148395391256478935617842487529136216834759879362514653481927124975683
000250000620070390097001800000080730060002000008490005030618040270040000041003509,183259476625874391497361852952186734764532918318497625539618247276945183841723569
691002040800004500502037801060420003015960002300000109480000630000078000009500070,691852347873194526542637891968421753715963482324785169487219635256378914139546278
900000304600400580075608021706020090010390070008501000140700206800005009030000400,981257364623419587475638921756824193214396875398571642149783256862145739537962418
708090000010700050039020701090018004600300200204050009806005030003100047020080500,768591423412736958539824761395218674671349285284657319846975132953162847127483596
010053200000600000039082060825040000700008030004095100070000502200100046008000097,617953284482617953539482761825341679791268435364795128976834512253179846148526397
030080060400500071600390020801009005250100003079004000147000806006015204020008090,732481569498562371615397428861239745254176983379854612147923856986715234523648197
019602070208003010300007004000000903730400500602805700100560030046070050800291000,419652378278943615365187294584716923731429586692835741127564839946378152853291467
700000850401350090060024700000032000078040006090108270020090003600500108103000900,732619854481357692965824731516732489278945316394168275827491563649573128153286947
008200960000090837704000000100908605005307100902100070361400000000000201420005080,538271964216594837794863512173948625645327198982156473361482759857639241429715386
050006001002705000004030800800000200206480030900601470000900300478010062603000054,359846721182795643764132895847359216216487539935621478521964387478513962693278154
080002000021709350000300708530040206200003090007090400300508007970160805004000010,783452169621789354495316728539841276248673591167295483316528947972164835854937612
039000600001007008200530704050008072902006400810700009000072030480300015600800000,739284651541697328268531794356948172972156483814723569195472836487369215623815947
038001000600500008290046070004082300006970502010003400150009060029400001007008009,738291645641537928295846173574182396386974512912653487153729864829465731467318259
030000605540320009107006000620009030000082100008600704080010460060547082009008300,832794615546321879197856243624179538753482196918635724285913467361547982479268351
560040800000300400700000025000000041090630780120904050000090673046050000380210000,562147839819325467734869125673582941495631782128974356251498673946753218387216594
600007000900050420100380096305000001009004238040009007002000019007048360010020500,623497185978651423154382796385276941769514238241839657432765819597148362816923574
048500960900300071501002008736001290020003006004900800010070000000408700600009025,348517962962384571571692348736851294829743156154926837413275689295468713687139425
010029040040508300239070000570400009308001670000000130907060000020700000600103520,815329746746518392239674851571436289398251674462987135957862413123745968684193527
052100080140005032000009700004302090800064500006090007020450860039071054000000003,952137486147685932368249715574312698893764521216598347721453869639871254485926173
170002539609001700020080004030050018000000000084079006060090003053740900702008040,178462539649531782325987164937654218516823497284179356461295873853746921792318645
200000050149000002060037004536700900780001000004080075000069328000405610000028007,273914856149856732865237194536742981782591463914683275457169328328475619691328547
208003051109200000000090703000700600760905400002064080013000060450108079000436008,278643951139257846645891723384712695761985432592364187813579264456128379927436518
630000092057040000020196000000003706370604800040500120104020308090008205005700000,631857492957342681428196537519283746372614859846579123164925378793468215285731964
002910050184020007560347000920000100600500200000089003703004608040700500001096074,372918456184625937569347812927463185638571249415289763793154628846732591251896374
040700020830005060009460800050076140004100200028090056000030980002619500507000001,645781329831925467279463815953276148764158293128394756416537982382619574597842631
002091084030050000009023000000008015000040790180002406740000603090507800350410002,562791384837654129419823567974368215623145798185972436741289653296537841358416972
000000068107082000035700100001098320020640090004000070058200609490051030700006005,249315768167482953835769142671598324523647891984123576358274619496851237712936485
004700058001090002030008900100640300000005076008009120060520007902004010005037064,294713658581496732736258941157642389329185476648379125463521897972864513815937264
080509000600080200070040010801370005004600903206050080007060590500120804300400602,182539746643781259975246318891372465754618923236954187427863591569127834318495672
028063005010000438700005900260050000001900020074000801000200619000037004480010057,928463175615792438743185962269851743831974526574326891357248619196537284482619357
720010004000502000196080305601009008039000501080030206000008700003490000570300680,725913864348562917196784325651279438239846571487135296912658743863497152574321689
006037508700010900130050020002908000050020430600000090200005704003100060498600000,926437518785216943134859627342968175859721436617543892261395784573184269498672351
530000000412009008609040007001080000700062304004300860205096400800001076000507002,537618249412759638689243157361984725758162394924375861275896413893421576146537982
045800009000570086200030007003040060600000205004107090900000010308450000017020530,745816329139572486286934157893245761671398245524167893952783614368451972417629538
607005200009000001000870043060004312083250007000007009000100000450002006100006984,637415298849623571521879643765984312983251467214367859396148725458792136172536984
509006000010070090403000087000700063205019000680450020002001800940300150700580400,579836214816274395423195687194728563235619748687453921352941876948367152761582439
069040120800037400000290080005100642070800000000060500740056810006009000090012003,369548127821637495457291386985173642674825931213964578742356819136789254598412763
284003007030000000700009205900210450050070623000008000061307080005160004020400109,284653917539721846716849235973216458158974623642538791461397582895162374327485169
000100973004608000051020400306070012002540007500000690400905060870000051010300200,268154973734698125951723486346879512192546837587231694423915768879462351615387249
070000201500890070408703600001030700057009024634005000000002196920054000083000000,379546281562891473418723659291438765857619324634275918745382196926154837183967542
010879060603001800000400050000750130090002780000014005007300010304006502950080300,512879463643521897879463251426758139195632784738914625267345918384196572951287346
090857000100029387006400000015000000020030594080000603730062140900704000000001806,293857461154629387876413952315946728627138594489275613738562149961784235542391876
000080075020301040856000900605900700040070000003020081087590036092064100000700002,431689275729351648856247913615938724248175369973426581187592436392864157564713892
000065408000107059053900020040000100398001002702803006600400001039000700471200090,927365418864127359153984627546792183398641572712853946685479231239518764471236895
000000002001509840030086500580020673040007000006300900070002005064900031090140080,958714362621539847437286519589421673342697158716358924173862495864975231295143786
020013070090600002601000408300000710070400905059200086200950000045007060800320501,524813679798645132631792458382569714176438925459271386213956847945187263867324591
030490080060008095100060204000376400073100000005000002040005800200004613901020500,532491786764238195198567234829376451473152968615849372346715829257984613981623547
060019780302860050000507020000300807000056042290100300015000094800070601043900000,564219783372864159981537426456392817138756942297148365715683294829475631643921578
047900830000007000106230500900350007200680005000001260000060028008105309014000700,547916832832547691196238574961352487273684915485791263759463128628175349314829756
010840900005001006400006208930000020007030605008407100060500873070392000001008400,612843957785921346493756218936185724147239685528467139269514873874392561351678492
120000705006407008980001400030580246200030150090060000870040600000908020500210003,124893765356427918987651432731589246268734159495162387872345691613978524549216873
738042600060000010050089020200007008400090506007050100801030000370000450009406307,738142695962573814154689723215367948483291576697854132841735269376928451529416387
003000604800076020010002500026590310901400060700000400004138200080600190000059003,273915684845376921619842537426597318951483762738261459594138276387624195162759843
100000002005000310642009080070020809320084006004705000007950030080031270000006401,138547962795268314642319587571623849329184756864795123417952638986431275253876491
600013200000060358004200060200680004050300916710000002103027000090050000000408097,675813249921764358384295761239681574458372916716549832143927685897156423562438197
000050097015000000063020500040067003078000405106083002000600100402709300090200048,824351697915876234763924581249567813378192465156483972537648129482719356691235748
000100402012000630076500800098203005060009000104007003900004070053080240007960010,839176452512498637476532891798243165365819724124657983981324576653781249247965318
010635002064000070500002800070041090048020306950000010000307020390050100000080405,817635942264198573539472861673541298148729356952863714485317629396254187721986435
160002590003048000207000008804005600600000021000309000010503280070804106509100030,168732594953648712247951368894215673635487921721369845416573289372894156589126437
700048003060719000802600000308000400071050230020004005095000318030000067600190020,719248653563719842842635791358921476471856239926374185295467318134582967687193524
000000010504680300079030602020050409705091060030007000056920004400070081200300900,362749518514682397879135642621853479745291863938467125156928734493576281287314956
650170003042000000087940016800020001060500804200306900030060400000710035000003098,659178243142635789387942516895427361763591824214386957531869472928714635476253198
600795320980004000000010700059400000000207001008059063070002105514006090300000084,641795328987324516235618749159463872463287951728159463876942135514836297392571684
504000207061009000300001009106704050008602000040380070000000068089060034003058900,594836217861279345327541689136794852758612493942385176415923768289167534673458921
069040870000920000500830600038050217002074008010000009007005903200060051000003420,369541872874926135521837694438659217952174368716382549647215983293468751185793426
000751040068000002750000190025400600006030070400820030940200008000007300013960020,239751846168394752754682193325479681896135274471826935947213568682547319513968427
701020430630000805000000000010703000090068710006940003800405270500010040000032059,781529436632174895954386127418753962395268714276941583863495271529617348147832659
030005240080200003190080750000750600207604089003001000400070301000900060600300524,736195248584267913192483756841759632257634189963821475428576391315942867679318524
000140603200050409081000007500003920030005008908074000009000072054290060670080300,795142683263758419481369257547813926136925748928674135819436572354297861672581394
208300040490800350000400701350280090070136000100005006605009410930000200000540008,218357649497861352563492781356284197879136524142975836685729413934618275721543968
710600020080012500060004903950080000070403205200060709801700000045008300300940060,713659824489312576562874913954287631176493285238561749891736452645128397327945168
000007000082300046615000009070940800009056020000281003906400050000005080300170094,493567218782319546615824739271943865839756421564281973926438157147695382358172694
000090036408007000190004050070436090056029100002000083607080042000501000039002007,725198436468357921193264758871436295356829174942715683617983542284571369539642817
050091040640703098300800000000300009871005002000408610200600071004000080937002500,758291346642753198319846725426317859871965432593428617285634971164579283937182564
208090001030605402000000700860000207007800059020304000900408035380017004100002600,248793561731685492695241783863159247417826359529374816972468135386517924154932678
040000009260054018008076020900048005000700102430600000090000350300010080605802074,743281569269354718158976423927148635586793142431625897892467351374519286615832974
302060005080700901590040730034800070000010682200500000847002100015003000600009408,372961845486735921591248736134826579759314682268597314847652193915483267623179458
027083090600900408000005130708190000300050200050604000040007050003000816590820004,127483695635971428489265137768192543314758269952634781846317952273549816591826374
009000300804060500530000074000753010700002060028049000002100850610004903905207000,269475381874361592531928674496753218753812469128649735342196857617584923985237146
080400060030027900140300708672003090000008040000970602000701050805600301090002000,287419563536827914149356728672143895953268147418975632364781259825694371791532486
950401200003600400107903000000000020000062873071008095504007008000014000302500001,956481237823675419147923586638759124495162873271348695514237968769814352382596741
009105064010840003008069027506002000037090000000630010803000070090201400000400508,379125864612847953458369127586712349137594682924638715843956271795281436261473598
374500002005490800280006000923000005100024630000800091860000300001037520000100740,374518962615492873289376154923761485158924637746853291867245319491637528532189746
060000310710900008000020904803006500120070003070508001900362000006050409057804020,469785312712943658538621974893216547125479863674538291941362785286157439357894126
000740012040030600081906005500061800700002930038400020103500200056080090020000704,965748312247135689381926475592361847714852936638479521173594268456287193829613754
690007008500802900703600002037056000060080004019720500000000043004105070000093620,692547318541832967783619452437956281265381794819724536956278143324165879178493625
080100400000486030300000007002040105690001000030057028048065090016030502020900074,289173456157486239364592817872349165695821743431657928748265391916734582523918674
000300906072005043100060000003090010948020007000548002050802009804007230006030508,485371926672985143139264785523796814948123657761548392357812469894657231216439578
004010900090375000100400052079100008002086500608004270800930021400058300037000000,754812936296375184183469752579123648342786519618594273865937421421658397937241865
000400009010008700072136400020910070450600000000007630800040012030005000009320506,583472169614598723972136458326914875457683291198257634865749312231865947749321586
000040809760000010040000053500100068001062700300598000000903124802007030130050900,213645879765839412948721653529174368481362795376598241657983124892417536134256987
657930800002007956801020000906100047000400000080690100003000504000751300020008060,657934812342817956891526473936185247215473698784692135173269584468751329529348761
050000420600004009790300156200700000310060002080003901008500300005001064000279500,851697423632154789794382156249718635317965842586423971128546397975831264463279518
980100427010600008005080003030052060000800170002704090693000500057000086120040000,986135427314627958275489613731952864549863172862714395693278541457391286128546739
039700504400200010001000009078002390690507021540003006000046000000900087865000002,239718564456239718781654239178462395693587421542193876927846153314925687865371942
900008024005010000003600700030024809640500010192700000200090006060005480701403050,976358124425917638813642795537124869648539217192786543254891376369275481781463952
005001200803270050160008094500006407007030009480100000070000040004063580200809100,745691238893274651162358794531986427627435819489127365378512946914763582256849173
370005084080000500900000031600209107010003008058470009002160905400020610000094000,376915284184732596925846731643289157719653428258471369832167945497528613561394872
070800104230091500805600007000400000700028050090010036006070902048050010000903000,679835124234791568815642397583469271761328459492517836356174982948256713127983645
001729500000003400302060780010356000000040000500000268005600307403082019029100040,841729536756813492392465781218356974967248153534971268185694327473582619629137845
005400206300900508080060010500006403037009000410208905102003800000170004090050600,975481236361927548284365719529716483837549162416238975142693857658172394793854621
000245000201300000063080047030009500490010080100700309000006008052400170086092050,879245631241367895563981247637829514495613782128754369314576928952438176786192453
002008000030070050690030007409000200007051800000407016300180004001306520850092600,742518369138679452695234187419863275267951843583427916326185794971346528854792631
630001009005209000014050200001080502070105080800900006007593400300000670008406100,632741859785269341914358267491687532276135984853924716167593428349812675528476193
900020000080010407105006903300007010000002009054009380020040036501000004076053800,967324158283915467145876923392487615618532749754169382829741536531698274476253891
103020706702060080005090004008002071500003020020608009079500040000040005600031890,193824756742165983865397214938452671516973428427618539379586142281749365654231897
160870590000006000270050304050008200300090810090704030003900020400360081607040000,164873592935426178278159364751638249346592817892714635513987426429365781687241953
850604010400790006702038000097800030510300429000050000004000790000082000003910008,859624317431795286762138954297841635518376429346259871184563792975482163623917548
000800270512040030300009650200010407160000080004360009000700500950031000040590802,496853271512647938387129654235918467169472385874365129621784593958231746743596812
500190300280006400094820070800000062600310750710000000060000005300072910900405080,576194328283756491194823576839547162642318759715269843467981235358672914921435687
000050009280001607600900140154200006000190080020007300006400502030600700590832400,341756829289341657675928143154283976763194285928567314816479532432615798597832461
074000502060005030031280000000010060002700804000003975005004190840600000700890006,974136582268945731531287649497518263352769814186423975625374198849651327713892456
270301000000400052001800900820007010700006003905100006500200060398040070060090480,279351648683479152451862937826937514714526893935184726547218369398645271162793485
003010597002007000600004030004900603005040000030602810750021089009000460108300005,483216597592837146671594238214978653865143972937652814756421389329785461148369725
200098060051200407040000003020300706700810000034006059065004002907030001000950030,273498165851263497649571283528349716796815324134726859365184972987632541412957638
400010007001570803000402005203001080007950020050063901079830600302000010060000400,485319267921576843736482195293741586617958324854263971179834652342695718568127439
405090800000700200100403006004180790006204005070030010068300170009002503050060000,425691837693758241187423956534186792916274385872539614268345179749812563351967428
000800901807030004002075000015700029040060003070002000906280500001903408500000300,453826971867139254192475836315748629249561783678392145936284517721953468584617392
008040620201000704907608500600010300000900008400350070030007206090030100024009005,358741629261593784947628513679814352513972468482356971135487296896235147724169835
